id,catCode,bu,lv1,lv1_order,lv2,lv2_order,lv3,lv3_order,name,order,biko,charalist
1,CHARACTER_QUEST,"１～２部","第１～２部",1,"聖都",3,"”鋼鉄の血”騎士団長バクストン",1,"バクストン",1,,"バクストン"
2,CHARACTER_QUEST,"１～２部","第１～２部",1,"聖都",3,"”鋼鉄の血”騎士団長バクストン",1,"さいきょー騎士道",2,,"主人公,ピリカ,フィーナ,バクストン,カイン"
3,CHARACTER_QUEST,"１～２部","第１～２部",1,"聖都",3,"”原初の鷹”騎士団長ハーマン",2,"ハーマン",1,,"ハーマン"
4,CHARACTER_QUEST,"１～２部","第１～２部",1,"聖都",3,"”原初の鷹”騎士団長ハーマン",2,"夢追い人",2,,"主人公,ピリカ,フィーナ,ハーマン"
5,CHARACTER_QUEST,"１～２部","第１～２部",1,"聖都",3,"聖都の宿将セルバンテス",3,"セルバンテス",1,,"セルバンテス"
6,CHARACTER_QUEST,"１～２部","第１～２部",1,"聖都",3,"聖都の宿将セルバンテス",3,"老兵の背中",2,,"主人公,ピリカ,フィーナ,セルバンテス,シルヴァ"
7,CHARACTER_QUEST,"１～２部","第１～２部",1,"聖都",3,"新米騎士アントン",4,"アントン",1,,"アントン"
8,CHARACTER_QUEST,"１～２部","第１～２部",1,"聖都",3,"新米騎士アントン",4,"正義のヒト",2,,"主人公,ピリカ,フィーナ,アントン,カイン"
9,CHARACTER_QUEST,"１～２部","第１～２部",1,"聖都",3,"”吸血の戦鬼”騎士団長ベアトリクス",5,"ベアトリクス",1,,"ベアトリクス"
10,CHARACTER_QUEST,"１～２部","第１～２部",1,"聖都",3,"”吸血の戦鬼”騎士団長ベアトリクス",5,"血のコントラスト",2,,"主人公,ピリカ,フィーナ,ベアトリクス"
11,CHARACTER_QUEST,"１～２部","第１～２部",1,"聖都",3,"トラブルシスターケイト",6,"ケイト",1,,"ケイト"
12,CHARACTER_QUEST,"１～２部","第１～２部",1,"聖都",3,"トラブルシスターケイト",6,"危険なシスター",2,,"主人公,ピリカ,ケイト"
13,CHARACTER_QUEST,"１～２部","第１～２部",1,"聖都",3,"”悠久の丘”騎士団エリーナ",7,"エリーナ",1,,"エリーナ"
14,CHARACTER_QUEST,"１～２部","第１～２部",1,"聖都",3,"”悠久の丘”騎士団エリーナ",7,"勇ましさの裏側",2,,"主人公,ピリカ,フィーナ,エリーナ,ハヤテ（エリーナの馬）,カイン,ミシディア,マリナ"
15,CHARACTER_QUEST,"１～２部","第１～２部",1,"聖都",3,"”清廉の泉”騎士団ルアンナ",8,"ルアンナ",1,,"ルアンナ"
16,CHARACTER_QUEST,"１～２部","第１～２部",1,"聖都",3,"”清廉の泉”騎士団ルアンナ",8,"白銀の聖騎士",2,,"主人公,ピリカ,フィーナ,ルアンナ,カイン,ミシディア"
17,CHARACTER_QUEST,"１～２部","第１～２部",1,"聖都",3,"旅の聖騎士ライネル",9,"ライネル",1,,"ライネル"
18,CHARACTER_QUEST,"１～２部","第１～２部",1,"聖都",3,"旅の聖騎士ライネル",9,"フードの下の苦労顔",2,,"主人公,ピリカ,フィーナ,ライネル,カイン,ミシディア"
19,CHARACTER_QUEST,"１～２部","第１～２部",1,"聖都",3,"旅の聖騎士ライネル",9,"聖騎士の悩み",3,,"主人公,ピリカ,フィーナ,ライネル,カイン,マリナ"
20,CHARACTER_QUEST,"１～２部","第１～２部",1,"聖都",3,"旅の聖騎士カイ",10,"カイ",1,,"カイ"
21,CHARACTER_QUEST,"１～２部","第１～２部",1,"聖都",3,"旅の聖騎士カイ",10,"男勝りな女聖騎士",2,,"主人公,ピリカ,フィーナ,カイ"
22,CHARACTER_QUEST,"１～２部","第１～２部",1,"聖都",3,"旅の聖騎士カイ",10,"練達の守護者",3,,"主人公,ピリカ,フィーナ,カイ,カイン"
23,CHARACTER_QUEST,"１～２部","第１～２部",1,"聖都",3,"”不変の勝利”騎士団トーマス",11,"トーマス",1,,"トーマス"
24,CHARACTER_QUEST,"１～２部","第１～２部",1,"聖都",3,"”不変の勝利”騎士団トーマス",11,"この退屈な日常に",2,,"主人公,ピリカ,トーマス"
25,CHARACTER_QUEST,"１～２部","第１～２部",1,"聖都",3,"”不変の勝利”騎士団トーマス",11,"兄弟",3,,"主人公,ピリカ,フィーナ,トーマス,トーマス兄,アインスロット"
26,CHARACTER_QUEST,"１～２部","第１～２部",1,"聖都",3,"隠密神官ヨハン",12,"異端者たち",1,,"主人公,ピリカ,フィーナ,ヨハン,マリナ"
27,CHARACTER_QUEST,"１～２部","第１～２部",1,"聖都",3,"隠密神官ヨハン",12,"滅びし教義",2,"関連クエスト：キャラクエ＞４部＞聖都＞密命神官ヨハン","主人公,ピリカ,フィーナ,ヨハン"
28,CHARACTER_QUEST,"１～２部","第１～２部",1,"聖都",3,"放浪牧師ロイ",13,"ロイ",1,,"ロイ"
29,CHARACTER_QUEST,"１～２部","第１～２部",1,"聖都",3,"放浪牧師ロイ",13,"救い救われ",2,,"主人公,ピリカ,フィーナ,ロイ"
30,CHARACTER_QUEST,"１～２部","第１～２部",1,"聖都",3,"若き聖騎士マリス",14,"マリス",1,,"マリス"
